Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
27,"(12000, 'mel-spectrogram')","[(128, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,89902764
28,"(24000, 'mel-spectrogram')","[(2, 3, 'relu')]",1.0,1.0,1.0,2916892
29,"(12000, 'mel-spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,44952888
30,"(6000, 'mfcc')","[(8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,1280364
31,"(12000, 'mfcc')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,20706988
32,"(6000, 'mel-spectrogram')","[(4, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,1389528
33,"(24000, 'mel-spectrogram')","[(128, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,180956844
34,"(24000, 'mel-spectrogram')","[(2, 3, 'sigmoid')]",1.0,1.0,1.0,2917032
35,"(12000, 'mfcc')","[(8, 3, 'relu')]",0.8181818181818182,0.0,0.0,2761772
36,"(12000, 'mfcc')","[(4, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,1296888
37,"(24000, 'mel-spectrogram')","[(2, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,2917032
38,"(6000, 'mfcc')","[(4, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,641688
39,"(12000, 'mfcc')","[(8, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,2590904
40,"(12000, 'spectrogram')","[(8, 5, 'relu')]",0.8181818181818182,0.0,0.0,75475884
41,"(24000, 'mel-spectrogram')","[(2, 3, 'relu'), (128, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,180954000
42,"(24000, 'spectrogram')","[(2, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,38222232
43,"(24000, 'spectrogram')","[(2, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,38222232
44,"(24000, 'mel-spectrogram')","[(2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,2916892
45,"(12000, 'spectrogram')","[(8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,75475884
46,"(24000, 'mfcc')","[(2, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,1385272
47,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid')]",1.0,1.0,1.0,5621624
48,"(12000, 'mel-spectrogram')","[(2, 3, 'relu'), (128, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,89899920
49,"(12000, 'mel-spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,1407420
50,"(6000, 'mfcc')","[(8, 5, 'relu')]",1.0,1.0,1.0,1280364
51,"(6000, 'mfcc')","[(8, 5, 'sigmoid')]",1.0,1.0,1.0,1280504
52,"(12000, 'mel-spectrogram')","[(2, 3, 'relu')]",1.0,1.0,1.0,1456732
53,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1313352
54,"(24000, 'mfcc')","[(8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,5211564
55,"(24000, 'mfcc')","[(8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,5211564
56,"(12000, 'mel-spectrogram')","[(8, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,5818872
57,"(6000, 'mfcc')","[(8, 3, 'relu')]",0.8181818181818182,0.0,0.0,1376492
58,"(12000, 'mfcc')","[(8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,2590904
59,"(6000, 'mfcc')","[(8, 5, 'sigmoid')]",0.8227272727272728,1.0,0.025,1280504
60,"(12000, 'mfcc')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,1296748
61,"(6000, 'mfcc')","[(8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,1280504
62,"(6000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,639432
63,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,5621624
64,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1313352
65,"(6000, 'mfcc')","[(8, 5, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,8785128
66,"(12000, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1312136
67,"(6000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,278632
68,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1313352
69,"(12000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,568792
70,"(6000, 'mfcc')","[(4, 5, 'relu')]",1.0,1.0,1.0,641548
71,"(6000, 'mel-spectrogram')","[(8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,2776184
72,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,1360488
73,"(12000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,568792
74,"(6000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,639432
75,"(6000, 'spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,8955432
76,"(6000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,277416
77,"(12000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,567576
78,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid')]",1.0,1.0,1.0,5621624
79,"(6000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,667848
80,"(6000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,639432
81,"(6000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,278648
82,"(6000, 'spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,8955564
83,"(6000, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,638232
84,"(12000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,568808
85,"(12000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,568808
86,"(6000, 'mfcc')","[(4, 3, 'sigmoid'), (2, 5, 'relu')]",0.8181818181818182,0.0,0.0,300056
87,"(6000, 'mel-spectrogram')","[(8, 3, 'sigmoid'), (2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,697432
88,"(6000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,281080
89,"(6000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,667864
90,"(6000, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu')]",0.8181818181818182,0.0,0.0,551072
91,"(12000, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,568808
92,"(12000, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1313368
93,"(6000, 'mfcc')","[(8, 3, 'sigmoid'), (2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,323512
94,"(6000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,281080
95,"(6000, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,638232
96,"(12000, 'mfcc')","[(8, 5, 'sigmoid')]",1.0,1.0,1.0,2590916
97,"(6000, 'mel-spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,641880
98,"(12000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,567592
99,"(6000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,281080
100,"(12000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,567624
101,"(6000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu'), (16, 5, 'relu')]",1.0,1.0,1.0,1843816
102,"(6000, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.8,0.16666666666666666,0.025,8957912
103,"(6000, 'mel-spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu'), (8, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,2428768
104,"(6000, 'mel-spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,641912
105,"(6000, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,277312
106,"(12000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,571272
107,"(6000, 'mfcc')","[(16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,2558168
108,"(6000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu'), (32, 5, 'relu')]",1.0,1.0,1.0,3678724
109,"(6000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,281112
110,"(6000, 'mfcc')","[(4, 5, 'sigmoid')]",1.0,1.0,1.0,641720
111,"(6000, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.8954545454545455,1.0,0.425,8957912
112,"(6000, 'mfcc')","[(4, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,641580
113,"(12000, 'mel-spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1315832
114,"(6000, 'mfcc')","[(16, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,280960
115,"(3000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,131144
116,"(6000, 'mfcc')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,641580
117,"(3000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,134792
118,"(3000, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,4157672
119,"(6000, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,277312
120,"(6000, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,1839980
121,"(6000, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,8957912
122,"(3000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,232888
123,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,62872
124,"(3000, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,134792
125,"(6000, 'mel-spectrogram')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,638112
126,"(3000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,131256
127,"(3000, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,4326824
128,"(1500, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,98328
129,"(6000, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,277312
130,"(3000, 'mfcc')","[(4, 3, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,144328
131,"(1500, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,98328
132,"(1500, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,1798232
133,"(1500, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,59336
134,"(3000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'sigmoid'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,233012
135,"(3000, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,130572
136,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,25672
137,"(1500, 'spectrogram')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,3253528
138,"(3000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,232888
139,"(3000, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,131144
140,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,69624
141,"(1500, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,99456
142,"(3000, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,130684
143,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,25784
144,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,25672
145,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,62984
146,"(750, 'mfcc')","[(16, 3, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,31048
147,"(1500, 'spectrogram')","[(16, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,1962744
148,"(1500, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu')]",0.9954545454545455,1.0,0.975,114628
149,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.8181818181818182,0.0,0.0,25672
151,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,62872
152,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (4, 5, 'sigmoid')]",0.9727272727272728,0.9047619047619048,0.95,46352
153,"(750, 'mfcc')","[(16, 3, 'sigmoid'), (2, 5, 'relu'), (32, 5, 'relu')]",1.0,1.0,1.0,199940
154,"(1500, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,67512
155,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu'), (32, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,119044
156,"(750, 'mfcc')","[(16, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,25672
157,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (4, 5, 'relu')]",1.0,1.0,1.0,120640
158,"(750, 'mfcc')","[(32, 5, 'sigmoid'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,54416
159,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.990909090909091,1.0,0.95,27912
160,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,62872
161,"(1500, 'mfcc')","[(16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,586968
162,"(1500, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,146232
163,"(750, 'mfcc')","[(16, 5, 'relu'), (2, 5, 'sigmoid'), (128, 3, 'relu')]",0.990909090909091,1.0,0.95,760964
164,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9772727272727273,0.9069767441860465,0.975,27912
165,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,62872
166,"(750, 'mfcc')","[(16, 5, 'relu')]",0.9954545454545455,1.0,0.975,250828
167,"(750, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,57432
168,"(3000, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,317912
169,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9772727272727273,0.8888888888888888,1.0,22136
170,"(750, 'mfcc')","[(32, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,30536
171,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,27760
172,"(750, 'mfcc')","[(4, 3, 'sigmoid'), (2, 3, 'relu')]",0.9818181818181818,0.95,0.95,34696
173,"(375, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9318181818181818,0.9032258064516129,0.7,15992
174,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,27912
176,"(750, 'mfcc')","[(4, 5, 'sigmoid')]",0.9818181818181818,0.9090909090909091,1.0,64920
177,"(750, 'mfcc')","[(32, 5, 'sigmoid'), (2, 3, 'relu')]",0.990909090909091,0.975,0.975,32840
178,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,22068
179,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,27912
180,"(750, 'mfcc')","[(16, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,25520
181,"(750, 'mfcc')","[(32, 5, 'sigmoid'), (4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,54304
182,"(750, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.990909090909091,1.0,0.95,57432
183,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,27760
184,"(750, 'mfcc')","[(32, 5, 'sigmoid'), (2, 5, 'relu')]",0.9818181818181818,0.9736842105263158,0.925,30536
185,"(750, 'mfcc')","[(16, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,250968
186,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,22220
188,"(750, 'mfcc')","[(64, 5, 'sigmoid'), (4, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,70432
189,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,25672
190,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,59268
191,"(750, 'mfcc')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,250828
192,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (64, 5, 'relu')]",0.9954545454545455,1.0,0.975,388780
193,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,27912
194,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,25672
195,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,1.0,0.95,27760
196,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9863636363636363,1.0,0.925,27912
197,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu'), (32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,119168
198,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,388932
199,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,1.0,0.925,16972
200,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,59268
201,"(1500, 'mfcc')","[(16, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,62872
202,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,27760
203,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,22024
204,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.990909090909091,0.9523809523809523,1.0,27912
205,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9727272727272728,0.8863636363636364,0.975,22220
206,"(750, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",1.0,1.0,1.0,57432
207,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,16820
208,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,67360
209,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 3, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,27912
210,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,59268
211,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu'), (128, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,430468
213,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,1.0,0.925,16244
214,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,22068
215,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.990909090909091,1.0,0.95,59268
216,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,51620
217,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,27760
218,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'sigmoid')]",0.990909090909091,1.0,0.95,16396
219,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,0.975,0.975,16820
220,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,51620
222,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.990909090909091,0.975,0.975,22772
223,"(375, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.9045454545454545,0.7021276595744681,0.825,9280
224,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,16820
225,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,21872
226,"(750, 'mfcc')","[(4, 5, 'relu')]",0.990909090909091,1.0,0.95,64780
228,"(750, 'mfcc')","[(16, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,24180
229,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,27760
230,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,21872
