Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
54,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 3, 'relu')]",0.9409090909090909,1.0,0.675,18632336
55,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990380
56,"(6000, 'spectrogram')","[(16, 3, 'relu'), (4, 3, 'relu')]",0.8181818181818182,0.0,0.0,18629240
57,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,37260000
58,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18632448
59,"(6000, 'spectrogram')","[(32, 3, 'relu'), (4, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,18632336
60,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,286598824
61,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18632448
62,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,18638224
63,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,37260000
64,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990380
65,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496556
66,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 3, 'sigmoid')]",1.0,1.0,1.0,18632448
67,"(6000, 'spectrogram')","[(32, 5, 'relu'), (32, 5, 'relu')]",0.9545454545454546,1.0,0.75,143302728
68,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18638336
69,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,18632336
70,"(6000, 'spectrogram')","[(32, 5, 'relu'), (32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,143302880
71,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,286598824
72,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (16, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74515328
73,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,18278100
74,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,286598836
75,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496564
76,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (8, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,37260132
77,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18632468
78,"(6000, 'spectrogram')","[(32, 3, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,292377268
79,"(6000, 'spectrogram')","[(32, 5, 'sigmoid'), (4, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,17918868
80,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899060
81,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,286598992
82,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,9141452
83,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (8, 3, 'relu')]",0.8181818181818182,0.0,0.0,37260016
84,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,286598836
85,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899060
86,"(6000, 'spectrogram')","[(16, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18271060
87,"(6000, 'spectrogram')","[(32, 3, 'relu'), (64, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,292377268
88,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,286598992
89,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899060
90,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,148990532
91,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,286598836
92,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899060
93,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899060
94,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990388
95,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978036
96,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899060
97,"(6000, 'spectrogram')","[(16, 5, 'relu'), (64, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,286494928
98,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795380
99,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8954545454545455,1.0,0.425,148990388
100,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,286599024
101,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
102,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.2,0.18518518518518517,1.0,71709208
103,"(6000, 'spectrogram')","[(16, 5, 'relu'), (64, 5, 'sigmoid'), (16, 3, 'relu')]",0.8181818181818182,0.0,0.0,70302044
104,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,151899084
105,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
106,"(6000, 'spectrogram')","[(16, 5, 'relu'), (64, 5, 'sigmoid'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,68932700
107,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
108,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71709208
109,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.8181818181818182,0.0,0.0,71709208
110,"(6000, 'spectrogram')","[(16, 5, 'relu')]",1.0,1.0,1.0,74496588
111,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
112,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
113,"(6000, 'spectrogram')","[(16, 5, 'relu'), (64, 5, 'sigmoid'), (16, 5, 'relu'), (32, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,134814308
114,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",1.0,1.0,1.0,71709208
115,"(6000, 'spectrogram')","[(16, 5, 'relu')]",1.0,1.0,1.0,74496588
116,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,148990552
117,"(6000, 'spectrogram')","[(16, 5, 'sigmoid')]",1.0,1.0,1.0,74496728
118,"(6000, 'spectrogram')","[(64, 5, 'relu')]",1.0,1.0,1.0,297978060
119,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.8181818181818182,0.0,0.0,71709208
120,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
121,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
122,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,68860548
123,"(6000, 'spectrogram')","[(16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,74496728
124,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71709208
125,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
126,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71709208
127,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
128,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,68860548
129,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.9863636363636363,1.0,0.925,71709208
130,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
131,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
132,"(6000, 'spectrogram')","[(16, 3, 'sigmoid')]",0.17727272727272728,0.1780821917808219,0.975,75951064
133,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu'), (8, 3, 'relu')]",1.0,1.0,1.0,35195972
134,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 5, 'relu')]",1.0,1.0,1.0,71654680
135,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
136,"(6000, 'spectrogram')","[(16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,74496728
137,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.9772727272727273,1.0,0.875,71709208
138,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",1.0,1.0,1.0,151899224
139,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.9818181818181818,1.0,0.9,71709208
140,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
141,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71709208
142,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu'), (8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35195972
143,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,71654680
144,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71709208
145,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
146,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu'), (8, 3, 'relu'), (32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,134728296
147,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",1.0,1.0,1.0,148990552
148,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 3, 'relu')]",0.9954545454545455,1.0,0.975,73088792
149,"(6000, 'spectrogram')","[(64, 5, 'relu'), (16, 5, 'relu'), (8, 3, 'relu')]",0.8181818181818182,0.0,0.0,35195972
150,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,148990552
151,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",1.0,1.0,1.0,303795544
152,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71654680
153,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
154,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",1.0,1.0,1.0,151899224
155,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
156,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",1.0,1.0,1.0,151899224
157,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 3, 'relu')]",0.8181818181818182,0.0,0.0,74534936
158,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
159,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
160,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
161,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,151899224
162,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
163,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (16, 5, 'relu')]",1.0,1.0,1.0,73097904
164,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
165,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
166,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,149026068
167,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
168,"(6000, 'spectrogram')","[(32, 3, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,292377456
169,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,151899224
170,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
171,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
172,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,151899224
173,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
174,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
175,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
176,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (16, 5, 'relu'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,17958152
177,"(6000, 'spectrogram')","[(32, 3, 'relu'), (64, 5, 'sigmoid'), (64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,286745372
178,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
179,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
180,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
181,"(6000, 'spectrogram')","[(32, 3, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,292377456
182,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
183,"(6000, 'spectrogram')","[(32, 5, 'sigmoid'), (16, 5, 'relu'), (4, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,17600200
184,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
185,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
186,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
187,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 3, 'relu')]",1.0,1.0,1.0,292248280
188,"(6000, 'spectrogram')","[(32, 3, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,292377456
189,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
190,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
191,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
192,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'relu')]",1.0,1.0,1.0,73097752
193,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
194,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
195,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
196,"(6000, 'spectrogram')","[(16, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,75950924
197,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,292583568
198,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'relu'), (8, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,35859548
199,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,73097904
200,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
201,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,280786364
202,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
203,"(6000, 'spectrogram')","[(16, 3, 'relu')]",0.8181818181818182,0.0,0.0,75950924
204,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,73097904
205,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
206,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
207,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 3, 'sigmoid')]",1.0,1.0,1.0,74515376
208,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'relu'), (64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,286480828
209,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'sigmoid'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,280786488
210,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
211,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,73098016
212,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,36551312
213,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,298122384
214,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,73097904
215,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
216,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
217,"(6000, 'spectrogram')","[(32, 3, 'relu'), (16, 5, 'relu'), (64, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,8697324
218,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,36551312
219,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
220,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,148990552
221,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid'), (16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,70200664
222,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,298122384
223,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,303795404
224,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
225,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
226,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (64, 3, 'sigmoid')]",1.0,1.0,1.0,298122500
227,"(6000, 'spectrogram')","[(16, 3, 'relu'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36537872
228,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,70200664
229,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
230,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 3, 'sigmoid')]",1.0,1.0,1.0,73067184
231,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36551312
