Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
76,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,44376
77,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,1.0,0.95,21416
78,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.9727272727272728,0.8863636363636364,0.975,16480
79,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,44220
80,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'relu')]",0.9863636363636363,1.0,0.925,229784
81,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,32752
82,"(1500, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,75748
84,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,21416
85,"(1500, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,116880
86,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,573576
87,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.9590909090909091,0.8780487804878049,0.9,22112
88,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 3, 'relu'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,410752
89,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.9590909090909091,0.8297872340425532,0.975,16480
90,"(750, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,33748
91,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'sigmoid')]",1.0,1.0,1.0,44816
92,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,21260
93,"(750, 'mel-spectrogram')","[(2, 3, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.95,0.7959183673469388,0.975,45072
94,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,16480
95,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,21260
96,"(750, 'mfcc')","[(2, 5, 'relu')]",0.990909090909091,0.975,0.975,33748
97,"(1500, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,75748
98,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,58460
99,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9512195121951219,0.975,21416
100,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,21292
101,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.8181818181818182,0.0,0.0,573452
102,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,17040
103,"(375, 'mfcc')","[(2, 5, 'relu')]",0.9090909090909091,0.7631578947368421,0.725,14172
104,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.95,0.8918918918918919,0.825,16524
105,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (128, 3, 'relu')]",0.8181818181818182,0.0,0.0,756588
106,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid')]",0.9954545454545455,1.0,0.975,27592
107,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,27440
108,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 3, 'sigmoid'), (2, 5, 'sigmoid'), (128, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,430536
109,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9681818181818181,0.8666666666666667,0.975,11660
110,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid'), (128, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,159684
111,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.9681818181818181,0.851063829787234,1.0,29452
112,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,32924
113,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 3, 'relu')]",0.9772727272727273,1.0,0.875,737360
114,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9772727272727273,0.8888888888888888,1.0,21296
115,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,16400
116,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 3, 'relu')]",0.9454545454545454,0.78,0.975,27596
117,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,248300
118,"(1500, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,116924
119,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9681818181818181,0.9714285714285714,0.85,11660
120,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid')]",1.0,1.0,1.0,27592
121,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,21500
122,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,16720
123,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9818181818181818,0.9736842105263158,0.925,21452
124,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 3, 'sigmoid')]",0.9727272727272728,0.925,0.925,27708
125,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,51324
126,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,51200
127,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,27440
128,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,51520
129,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,16400
130,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,27592
131,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9818181818181818,0.95,0.95,18940
133,"(375, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'relu')]",0.8272727272727273,0.515625,0.825,8960
134,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9681818181818181,0.851063829787234,1.0,21452
135,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,51324
136,"(1500, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,58652
137,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,51200
138,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9772727272727273,0.926829268292683,0.95,19636
139,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,18940
140,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.990909090909091,1.0,0.95,32924
141,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid')]",1.0,1.0,1.0,27592
142,"(750, 'mfcc')","[(2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,33912
143,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,51324
144,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9818181818181818,1.0,0.9,18940
145,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9272727272727272,0.7222222222222222,0.975,11660
146,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,22024
147,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.9818181818181818,0.9285714285714286,0.975,16720
148,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9090909090909091,1.0,21448
149,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9772727272727273,0.9069767441860465,0.975,18940
150,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,32924
151,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 3, 'sigmoid')]",0.9818181818181818,0.9736842105263158,0.925,34504
152,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,1.0,0.975,19612
153,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,21452
154,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,21448
155,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'sigmoid'), (128, 3, 'relu')]",0.8181818181818182,0.0,0.0,429896
156,"(750, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,23240
157,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,58648
158,"(750, 'mfcc')","[(8, 5, 'sigmoid'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,19736
159,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9818181818181818,0.95,0.95,10492
160,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 3, 'relu'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9743589743589743,0.95,16396
161,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,39292
162,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,573608
163,"(750, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,46200
164,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9818181818181818,0.95,0.95,19612
166,"(750, 'mfcc')","[(8, 5, 'sigmoid'), (4, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,42208
167,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid'), (4, 3, 'relu')]",0.9818181818181818,0.9285714285714286,0.975,10616
168,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,18236
169,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9772727272727273,0.9487179487179487,0.925,19612
171,"(750, 'spectrogram')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,1.0,0.975,168252
172,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,17424
173,"(750, 'mel-spectrogram')","[(8, 5, 'sigmoid'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,18360
174,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,11676
175,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,11164
176,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,12836
177,"(1500, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,1.0,0.975,84412
178,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,22928
179,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.990909090909091,0.9523809523809523,1.0,11676
181,"(750, 'mfcc')","[(16, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.9818181818181818,0.9090909090909091,1.0,18832
182,"(750, 'spectrogram')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",1.0,1.0,1.0,168924
183,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,23168
184,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,17424
185,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,11164
186,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,1.0,0.95,9556
188,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (8, 3, 'relu')]",1.0,1.0,1.0,29132
189,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.990909090909091,1.0,0.95,11676
190,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,0.9523809523809523,1.0,9556
191,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9727272727272728,0.925,0.925,9556
192,"(750, 'spectrogram')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,168924
193,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,13328
194,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,11164
195,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,9556
196,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'sigmoid')]",0.990909090909091,1.0,0.95,9680
197,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (4, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,10076
199,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,1.0,0.925,9556
200,"(1500, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,92036
201,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'sigmoid'), (2, 3, 'relu')]",0.9681818181818181,0.851063829787234,1.0,9684
202,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,17424
205,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,23168
207,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,13012
209,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,12836
212,"(1500, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,52224
