Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
217,"(750, 'spectrogram')","[(4, 5, 'relu'), (4, 5, 'relu'), (8, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,981740
219,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9681818181818181,0.8666666666666667,0.975,12308
220,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,13316
221,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (8, 5, 'relu'), (2, 5, 'sigmoid')]",0.9772727272727273,0.8888888888888888,1.0,14052
222,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,39032
223,"(1500, 'spectrogram')","[(4, 5, 'relu'), (4, 5, 'relu'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,5844140
224,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9772727272727273,0.926829268292683,0.95,12308
225,"(1500, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,44708
226,"(1500, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,44708
227,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,13444
228,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (8, 5, 'relu'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9285714285714286,0.975,19044
229,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,13316
231,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (4, 5, 'sigmoid')]",0.9772727272727273,0.9069767441860465,0.975,20636
232,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'sigmoid')]",0.9863636363636363,0.9743589743589743,0.95,23692
234,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,13316
235,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,12156
236,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9727272727272728,0.8695652173913043,1.0,12232
238,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'sigmoid')]",0.9590909090909091,0.8444444444444444,0.95,22916
239,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9512195121951219,0.975,13316
240,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid'), (64, 3, 'relu')]",0.990909090909091,1.0,0.95,75216
241,"(750, 'spectrogram')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,249956
242,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9545454545454546,0.8,1.0,12108
243,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,13444
244,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,13316
245,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,39032
248,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,44508
249,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,13316
250,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9636363636363636,0.8809523809523809,0.925,12432
251,"(1500, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,45716
