Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
175,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (128, 5, 'relu')]",0.9772727272727273,0.9487179487179487,0.925,445292
176,"(375, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'sigmoid')]",0.9045454545454545,0.7111111111111111,0.8,9240
177,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,27568
178,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,410796
179,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,21296
180,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,58496
181,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,573456
182,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,21452
183,"(1500, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,67168
184,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,21296
185,"(750, 'mfcc')","[(2, 5, 'relu')]",0.9954545454545455,1.0,0.975,33772
186,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,27720
187,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,21448
188,"(750, 'mfcc')","[(2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,33912
189,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,27568
190,"(750, 'spectrogram')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.8181818181818182,0.0,0.0,573456
191,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,21452
192,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9818181818181818,1.0,0.9,58496
194,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,21448
195,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (64, 3, 'relu')]",0.9818181818181818,1.0,0.9,380524
196,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,21296
197,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,34352
198,"(750, 'mel-spectrogram')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,44412
199,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,27568
200,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu')]",0.9954545454545455,1.0,0.975,39032
201,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 3, 'relu')]",0.990909090909091,0.975,0.975,27596
202,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'sigmoid')]",0.9818181818181818,0.9090909090909091,1.0,39184
204,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,21452
205,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (8, 3, 'sigmoid')]",0.9863636363636363,0.9512195121951219,0.975,51620
206,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,58496
207,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,1.0,0.975,39356
208,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 3, 'relu'), (128, 3, 'relu')]",0.990909090909091,0.9523809523809523,1.0,1125128
209,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,21452
211,"(1500, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,67168
212,"(750, 'mfcc')","[(2, 5, 'sigmoid')]",1.0,1.0,1.0,33912
213,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",0.9818181818181818,0.95,0.95,27568
214,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.9818181818181818,0.95,0.95,21296
215,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,58496
216,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (32, 3, 'relu')]",0.990909090909091,1.0,0.95,192648
218,"(750, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,33772
219,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9772727272727273,0.8888888888888888,1.0,21452
220,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,21872
221,"(750, 'mfcc')","[(2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,33912
